Batch_ID,Time_Minutes,Phase,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s
T017,36,Granulation,61.03107349,1.278825031,48.96905119,159.5620335,0,4.037113388,15.87470004,2.965328429
T017,37,Granulation,60.03782036,1.162494139,53.24471181,161.5767425,0,4.834302057,15.21872123,2.381712501
T017,38,Drying,62.8661647,0.662413549,61.05889519,75.99117149,0,8.250362556,27.81766511,1.666034791
T017,39,Drying,64.42441418,0.974684028,56.87841894,86.84064329,0,7.032144628,24.34722515,1.698567827
T017,40,Drying,62.68908456,0.754348598,55.78033117,79.05797463,0,7.75048605,26.75867958,1.779147393
T017,41,Drying,63.81239967,0.774932092,60.47880371,85.08965467,0,8.671977113,31.68515497,1.880324156
T017,42,Drying,64.23094515,0.768450062,57.76569788,75.60095429,0,9.130316815,25.1176602,2.236808598
T017,43,Drying,63.53952687,1.002063841,48.67220043,83.96757526,0,7.352661312,24.06496964,1.799523021
T017,44,Drying,64.4147042,0.736880644,51.87716504,79.48959878,0,8.735526613,28.06318025,1.898213088
T017,45,Drying,63.59715755,0.988008447,47.8125919,82.22825582,0,7.122471089,23.73895064,1.772252712
T017,46,Drying,64.43013658,0.63854316,45.65655689,81.55044278,0,7.515231715,26.05282687,1.330291119
T017,47,Drying,65.48842866,0.848907909,48.77099718,75.07556225,0,8.660495017,23.9925277,1.615081208
T017,48,Drying,63.5448059,0.933989942,42.58921643,78.29654532,0,7.812307711,25.67229654,1.708649541
T017,49,Drying,65.2765919,0.788481564,45.5076122,69.1123733,0,9.126965009,25.17844912,1.773522674
T017,50,Drying,62.24613608,0.839128047,43.73047751,81.39206988,0,7.560610691,25.07631687,1.759293872
T017,51,Drying,65.01279028,0.855957095,36.33963162,82.52430387,0,8.884928153,22.20945983,1.930555094
T017,52,Drying,66.62329055,0.8262744,43.59885398,72.77809954,0,8.352613583,26.14617081,1.767102848
T017,53,Drying,65.88156962,0.846678626,33.77965689,84.44041399,0,7.917351981,25.29189357,1.527118961
T017,54,Drying,65.48772708,0.822499072,33.22926607,78.36124731,0,7.766244578,22.02794431,2.058169416
T017,55,Drying,62.60789901,0.691548672,33.90347624,67.80677596,0,7.13894197,21.84045622,1.713614516
T017,56,Drying,60.53478836,0.763948246,38.20530582,70.93576982,0,7.726399762,24.95108273,1.852888175
T017,57,Drying,63.33754889,0.877350449,28.56034,82.20581312,0,7.819236693,24.1273616,1.853016215
T017,58,Drying,62.44213985,0.720193606,35.50328991,80.38312571,0,8.183690932,22.11012312,1.894504697
T017,59,Drying,63.48595003,0.767603306,30.72777503,79.78486728,0,8.864882009,26.06771605,1.840645797
T017,60,Drying,64.24003242,0.79484647,27.79517095,68.62785204,0,6.882382104,24.45377383,2.197217617
T017,61,Milling,38.5964359,0.868576976,46.41960408,760.639057,0,0,36.78397915,7.824056181
T017,62,Milling,36.21170125,1.187810657,38.95006003,876.0335356,0,0,38.12076563,7.885564301
T017,63,Milling,35.4231548,0.878572093,36.14605315,725.2000696,0,0,32.82423046,8.490638734
T017,64,Milling,35.86674979,0.989932788,43.70788985,835.2306384,0,0,37.6098437,10.09375653
T017,65,Milling,36.48993459,0.927978844,40.00683238,873.5934098,0,0,33.44553622,8.3968451
T017,66,Milling,35.07939609,1.117307553,36.86762025,766.8442667,0,0,31.06474166,8.54152567
T017,67,Milling,34.00660419,1.009980465,41.01155158,765.1439521,0,0,34.44762623,6.297171168
T017,68,Milling,32.86453872,1.132637296,39.83408404,807.7377568,0,0,34.05294596,5.516064108
T017,69,Milling,35.74710036,1.019881075,38.2454689,830.2123654,0,0,34.65754491,7.881846796
T017,70,Milling,33.7804436,0.802515338,40.193636,853.3438372,0,0,34.13208922,7.153329218
T017,71,Milling,36.35636588,1.111178497,39.30388385,831.9098568,0,0,31.46479628,7.892845749
T017,72,Milling,34.18717687,0.88313607,33.36986015,754.6225791,0,0,37.94617904,8.933796531
T017,73,Milling,33.51361719,1.03005291,38.21418654,800.8652511,0,0,31.73772385,6.866843493
T017,74,Milling,32.89923397,1.057459086,40.84845547,815.8618155,0,0,34.98039371,6.067004665
T017,75,Blending,29.19637076,0.811720363,33.49445427,213.9607211,0,0,9.662126093,2.830163291
T017,76,Blending,29.82917696,0.964158209,34.63389204,210.9211628,0,0,13.68832752,2.789908242
T017,77,Blending,30.47543011,0.93980353,34.0040442,211.947229,0,0,11.28732,2.891669733
T017,78,Blending,29.12418888,0.912007476,37.22110584,180.4304986,0,0,12.03260294,2.76626854
T017,79,Blending,30.82476195,1.27510576,34.77217681,182.1910808,0,0,14.72792585,3.582829008
T017,80,Blending,29.36604702,0.8016916,38.80768541,190.5103105,0,0,12.78263642,3.07094757
T017,81,Blending,30.36160768,0.92952677,31.28713675,184.1526666,0,0,10.57990354,2.885394743
T017,82,Blending,30.10271786,0.999811232,32.89945835,206.9529362,0,0,15.10730619,3.374612063
T017,83,Blending,29.40544325,0.968168912,35.34165695,180.256309,0,0,5.693767229,3.307233064
T017,84,Blending,27.84027561,0.782238858,32.33639995,221.6230987,0,0,10.96319491,3.427495238
T017,85,Blending,31.80896155,1.033419218,37.44387748,207.5754323,0,0,10.01385373,2.905913243
T017,86,Blending,29.36521526,0.728447451,30.43380351,189.1036506,0,0,12.73812421,3.355532815
T017,87,Blending,34.00507443,0.986708134,37.54954755,191.9812875,0,0,12.13547421,2.750863568
T017,88,Blending,28.50049651,0.846518746,33.40910265,201.6700558,0,0,11.24626857,3.416476009
T017,89,Blending,29.10047767,1.069821554,33.59532007,218.9144901,0,0,12.10395361,3.029501098
T017,90,Blending,30.51086696,0.896959309,36.26064771,156.4847648,0,0,14.93386241,3.55155336
T017,91,Compression,28.49712764,1.066906704,31.64934918,46.59437674,13.86814545,0,41.57361842,4.989050193
T017,92,Compression,27.98693892,1.000205713,30.32272511,43.49397241,13.510543,0,47.44368582,5.027148033
T017,93,Compression,24.26826254,1.147348532,28.77648209,47.82882151,14.54270042,0,45.6086276,5.302441517
T017,94,Compression,27.91661432,1.132000767,30.98022878,54.44178459,13.77218423,0,42.2828702,4.629614415
T017,95,Compression,27.94146429,0.954880146,28.19492771,60.8905054,13.99452841,0,46.7772283,5.937534646
T017,96,Compression,28.56131293,1.2080036,33.67485917,54.07204447,13.56740654,0,33.07263812,6.08604018
T017,97,Compression,27.03709564,0.869057423,29.69081501,46.61411263,12.79378642,0,44.98020244,5.970987484
T017,98,Compression,29.99443783,0.929508273,31.69274018,47.31266056,15.15557076,0,51.35148397,4.470865957
T017,99,Compression,27.91603009,0.914048727,29.19211358,61.94943555,14.59481153,0,41.0650709,5.09792044
T017,100,Compression,29.28525925,1.171272151,29.81148755,48.02503337,13.3448508,0,44.15957056,5.089186921
T017,101,Compression,27.52874735,1.135360788,33.15824671,46.42029236,13.84769073,0,49.27849755,6.714993911
T017,102,Compression,27.77906624,0.984282828,30.81270693,56.60058753,12.84309724,0,45.91252148,5.228039538
T017,103,Compression,26.64954015,0.861487436,30.87771087,46.75380113,14.24959899,0,42.31721165,4.371652344
T017,104,Compression,28.111015,1.018034573,30.35246486,52.08850696,14.30566105,0,44.17967138,4.471671603
T017,105,Compression,29.0831938,0.810447737,26.53243652,58.95741356,12.76512566,0,49.28622543,6.850228776
T017,106,Compression,27.60167757,0.986427061,28.772297,50.2241761,13.50213103,0,48.13278151,6.315553897
T017,107,Compression,29.50812012,1.058617139,33.92393075,57.00336165,15.24090811,0,49.07604344,5.803952407
T017,108,Compression,26.26399165,1.204604205,28.87356384,55.38706064,14.01812557,0,40.02474146,5.964814868
T017,109,Compression,30.32144218,1.144990904,28.32856391,51.62959977,13.94102389,0,38.98544802,5.295994304
T017,110,Compression,26.95244408,1.005218992,28.11199217,48.77867999,14.42046791,0,48.01763086,5.027001829
T017,111,Compression,30.09242867,1.09979506,30.42159526,53.90052411,14.3144797,0,49.70494183,4.639936413
T017,112,Compression,29.38215177,0.990931191,32.05039393,49.88337477,13.99023692,0,36.06336069,5.256286219
T017,113,Compression,27.85311145,1.056586299,30.56939377,46.47208678,13.13668923,0,49.60496599,5.687935819
T017,114,Compression,25.52023893,1.124520679,31.237209,53.26992275,11.47635444,0,43.51122826,5.569274588
T017,115,Compression,27.22043987,1.009652996,29.03098716,46.64042417,14.26117174,0,40.17729501,5.135733726
T017,116,Compression,28.59753288,1.017009792,31.80054811,46.22561456,12.76190019,0,45.59035219,5.443813956
T017,117,Compression,26.05972036,1.000021747,29.85051466,51.7114605,12.12874477,0,46.74396571,5.06913204
T017,118,Compression,30.40870875,0.907335417,26.89782104,44.18806429,13.86100037,0,54.08463481,5.517292102
T017,119,Compression,26.94355036,0.92862026,31.75228079,51.58546872,13.16021015,0,48.51413487,5.474585905
T017,120,Compression,27.46020088,1.123353022,28.56491218,48.2515875,13.31049363,0,44.62720337,6.002910416
T017,121,Compression,27.70365229,0.875160949,29.72515285,51.66456664,13.04031773,0,49.98794618,4.721396545
T017,122,Compression,28.96192049,1.058523565,30.21044679,58.35291497,12.98396405,0,52.26257404,4.627524872
T017,123,Compression,30.68503299,1.129477804,32.41351349,59.15055746,15.05977457,0,41.62959731,4.873614813
T017,124,Compression,28.60734547,1.117736924,30.68550644,50.16170608,13.12382832,0,43.39504368,6.342348706
T017,125,Compression,28.03992919,0.926978342,29.94879639,54.45868597,14.60579148,0,43.98410792,4.950058651
T017,126,Compression,26.55836135,0.81174372,31.32721789,55.80494915,14.02864714,0,57.38167142,5.829820901
T017,127,Compression,28.40657643,0.95742437,30.36086834,46.69733957,13.57967487,0,50.69689494,6.93602052
T017,128,Compression,28.34795664,1.001913644,29.41739128,46.39385905,12.90545904,0,47.72770475,5.667820651
T017,129,Compression,28.14417587,1.053294258,29.91290366,45.77887463,13.77407555,0,48.54464838,5.737193449
T017,130,Compression,31.14355932,0.932550846,30.2743124,58.36575192,15.14736798,0,30.12471119,5.429096344
T017,131,Compression,28.96100814,0.874091542,29.29555944,52.32981871,13.64542158,0,38.74962428,4.449063831
T017,132,Compression,28.91238554,1.064155307,30.13912814,50.011997,12.76142598,0,34.44424638,3.918718317
T017,133,Compression,28.69879729,0.932770785,28.30870713,41.69997073,13.26258338,0,36.68609231,5.620028531
T017,134,Compression,28.11985057,0.905058154,26.23059609,47.73317583,13.87726794,0,47.05574128,4.376326161
T017,135,Compression,29.85883015,0.903387586,30.46724688,46.1987535,14.5381142,0,44.32295394,5.622682739
T017,136,Compression,28.52385679,1.061318362,31.24828193,46.65819394,14.5313202,0,46.96117788,4.689811045
T017,137,Compression,27.52106525,1.139247792,28.1538422,58.52864709,13.80601431,0,38.9030697,6.393873327
T017,138,Compression,26.27245725,0.914732188,28.83583761,53.44844522,13.73129744,0,43.92160928,5.104791637
T017,139,Compression,27.8345863,1.04004016,31.93092651,45.50717067,14.36343824,0,39.08504441,6.032904524
T017,140,Coating,40.79050109,1.040863679,25.64669583,122.9158671,0,3.370322159,22.07757392,1.985878668
T017,141,Coating,39.84606365,0.79366394,26.53179717,123.6208634,0,2.615680027,19.16238492,2.046541171
T017,142,Coating,36.5501476,0.958036563,29.1755131,111.7322969,0,3.260559386,17.85449124,1.362570691
T017,143,Coating,39.81535743,0.959641964,24.94617898,125.6454505,0,2.546640812,18.81353658,1.66529373
T017,144,Coating,38.43309365,0.857024928,24.9590978,118.4258504,0,3.696800105,21.67056813,1.940387328
T017,145,Coating,42.01415407,0.897795311,27.34618829,125.3843012,0,3.283699558,23.36334909,1.833745465
T017,146,Coating,42.9534038,0.857142583,23.61065519,115.3702065,0,3.285387631,20.51460868,2.25939985
T017,147,Coating,38.96942324,0.88272576,26.79884655,121.4094271,0,3.333109407,14.34970969,2.407262493
T017,148,Coating,40.61373118,0.969221369,25.71295752,122.7789848,0,2.86124808,23.34263537,2.078982624
T017,149,Coating,39.68068183,0.841546024,25.00727023,113.6204393,0,2.623562742,21.25806191,1.987601283
T017,150,Coating,38.27606491,0.879333371,26.46467247,128.7793367,0,3.25338213,23.3752521,1.872791611
T017,151,Coating,41.23214257,0.925332665,25.7796971,113.5981998,0,3.207689524,22.70785444,2.429451508
T017,152,Coating,39.82092536,0.993294112,25.21538421,120.2853943,0,2.724899557,20.84897796,2.358550141
T017,153,Coating,39.32467368,0.898761509,22.62253551,119.0558008,0,2.708372621,16.33802513,2.243148496
T017,154,Coating,40.20663498,0.978395094,25.33247466,120.8020402,0,3.127367756,14.95054895,2.435805217
T017,155,Coating,38.45800163,0.835540907,24.40197851,132.4634654,0,2.867815849,17.87930798,1.741321706
T017,156,Coating,38.16179751,1.018464908,24.1084569,131.8581571,0,3.249561929,18.76520987,2.032038258
T017,157,Coating,40.97834833,0.877511914,27.34171813,126.1444093,0,3.356036199,19.02440775,1.618435637
T017,158,Coating,42.48688119,0.818874452,26.74960676,125.071103,0,2.709333516,17.524351,2.289580916
T017,159,Coating,42.38807972,0.84129635,22.68587717,114.2499719,0,2.638761872,21.39252644,1.917747693
T017,160,Coating,41.26742925,0.815240097,21.250808,106.8381474,0,2.822134704,17.57910278,2.75457974
T017,161,Coating,40.64553596,0.918605697,23.50192999,125.3046823,0,2.663862153,24.31180838,1.979771889
T017,162,Coating,38.76304747,0.870712087,23.9400142,126.9067928,0,3.025572317,22.16471994,1.863140775
T017,163,Coating,39.60960964,0.906146925,23.48333301,126.6896252,0,2.850232157,17.67002437,1.548539488
T017,164,Coating,39.14488544,0.873804533,24.8428426,123.6114516,0,3.09863744,14.81957516,1.875125553
T017,165,Coating,39.68928531,0.892730257,23.29264576,113.8863763,0,3.658804387,20.41828289,2.568053512
T017,166,Coating,38.11679179,0.841391436,22.58767003,123.992721,0,2.420726809,18.67370728,1.976255295
T017,167,Coating,39.65337955,0.914519351,24.45720927,119.8207679,0,3.229341001,24.86507896,2.160957456
T017,168,Coating,40.1680948,0.908369026,24.82436625,123.2430109,0,2.739454644,18.30127081,1.959185178
T017,169,Coating,41.85241005,0.87565653,23.66068545,119.2590975,0,2.979764822,16.2153049,2.4752749
T017,170,Coating,40.43687259,0.862995486,25.84036763,115.2953641,0,2.966752689,18.36374321,1.862681128
T017,171,Coating,41.27570487,0.805398429,27.05285661,117.3208789,0,2.927753068,13.85747999,2.425147837
T017,172,Coating,42.66107863,0.993640816,25.3780543,126.8413685,0,3.443113462,23.30832324,1.940930576
T017,173,Coating,37.96101326,0.999690367,23.78759469,112.1584973,0,3.458711048,21.43709348,1.976875675
T017,174,Coating,38.87354782,0.929951964,25.37551446,122.1598105,0,2.840842184,22.86078837,2.252136346
T017,175,Coating,41.48025332,0.985753619,23.69404223,120.8255058,0,3.516515751,21.25474949,1.810868614
T017,176,Coating,37.81639299,0.859913661,22.8750544,130.6929976,0,2.99800061,23.42352359,1.384690994
T017,177,Coating,41.15095109,1.054430688,25.10566633,128.8435719,0,2.79204214,19.08203255,2.400870173
T017,178,Quality_Testing,24.55869392,0.898726073,41.99756312,0,0,0,7.364460392,0.415076695
T017,179,Quality_Testing,23.9322702,0.922051601,46.8242946,0,0,0,6.327162217,0.424500315
T017,180,Quality_Testing,23.51284645,1.164757353,41.80389122,0,0,0,3.439752812,0.18095083
T017,181,Quality_Testing,26.78422943,0.864795288,43.82671639,0,0,0,3.868322813,0.450023519
T017,182,Quality_Testing,23.29007996,0.990642263,43.08446267,0,0,0,4.576044034,0.449209696
T017,183,Quality_Testing,22.80156328,1.07850627,44.91022495,0,0,0,5.227137845,0.580471696
T017,184,Quality_Testing,26.09912348,1.061892649,39.14957133,0,0,0,5.990793677,0.547819519
T017,185,Quality_Testing,26.56936485,0.993955827,42.4881122,0,0,0,5.161194712,0.494820122
T017,186,Quality_Testing,24.39948632,0.841342403,45.49758598,0,0,0,5.202472145,0.447544472
T017,187,Quality_Testing,24.29486871,0.97638679,43.74826536,0,0,0,4.372910512,0.499049806
T017,188,Quality_Testing,24.14590462,0.966924201,46.13621212,0,0,0,4.220146457,0.522627308
T017,189,Quality_Testing,24.06758471,1.055441998,47.66964492,0,0,0,3.789307232,0.490397067
T017,190,Quality_Testing,24.29985535,0.983764032,42.83114934,0,0,0,6.210129289,0.580929658
T017,191,Quality_Testing,25.2369648,0.958269232,45.45041212,0,0,0,6.524334515,0.432449366
T017,192,Quality_Testing,25.93627622,1.14599365,42.65261086,0,0,0,3.351817724,0.633014065
T017,193,Quality_Testing,25.16097219,1.018455388,44.82941441,0,0,0,2.837588653,0.626978408
T017,194,Quality_Testing,25.11305192,1.010737635,45.25052885,0,0,0,5.737196636,0.534244793
T017,195,Quality_Testing,24.98071333,1.023470727,43.834487,0,0,0,4.532050719,0.415597757
T017,196,Quality_Testing,24.75230792,1.004524861,44.05226271,0,0,0,4.82905395,0.460103767
T017,197,Quality_Testing,22.37698725,0.932027561,43.47680574,0,0,0,4.19007592,0.559030517
T017,198,Quality_Testing,26.25054789,0.928357242,47.59054114,0,0,0,6.737526184,0.426217631
T017,199,Quality_Testing,25.39910301,1.030242016,43.86728172,0,0,0,6.578158577,0.651545639
T017,200,Quality_Testing,27.74583856,1.01180521,44.67163445,0,0,0,1.910474732,0.473407138
T017,201,Quality_Testing,21.74163719,0.990586878,48.35701177,0,0,0,4.225126224,0.429323299
T017,202,Quality_Testing,26.49594332,0.93736853,46.29559139,0,0,0,2.937702876,0.536093846
T017,203,Quality_Testing,24.78108807,1.071196547,40.67288976,0,0,0,5.033641488,0.3883986
T017,204,Quality_Testing,25.13966853,1.064685898,43.29337712,0,0,0,4.317841055,0.407420153
T017,205,Quality_Testing,25.23301671,1.087722382,44.76724753,0,0,0,4.841162167,0.398032175
T017,206,Quality_Testing,25.74669737,0.9429364,47.29330396,0,0,0,5.36241491,0.458284241
T017,207,Quality_Testing,22.90179784,1.083795135,44.48331705,0,0,0,4.364043438,0.429362686
T017,208,Quality_Testing,26.9560421,1.242497175,46.93919771,0,0,0,5.004197919,0.497224418
T017,209,Quality_Testing,23.30688346,0.934083204,43.91518856,0,0,0,3.633428549,0.400099113
T017,210,Quality_Testing,23.1082872,0.908000051,45.41814536,0,0,0,4.550854125,0.467473689
T017,211,Quality_Testing,26.81436134,1.021934693,45.54500995,0,0,0,5.416229421,0.417426751
T017,212,Quality_Testing,23.55765425,0.904620359,41.66679791,0,0,0,4.09394308,0.498924813
T017,213,Quality_Testing,21.10970916,1.154851416,45.86141448,0,0,0,3.756423642,0.45739679
T017,214,Quality_Testing,26.86599614,0.999955539,48.59148683,0,0,0,6.336237959,0.584872958
T017,215,Quality_Testing,23.75473877,0.966580917,44.59657172,0,0,0,5.85225335,0.42802975
T017,216,Quality_Testing,24.46500915,0.921742871,44.25870719,0,0,0,5.82796897,0.405208515
T017,217,Quality_Testing,25.04819443,0.924110786,43.6468414,0,0,0,5.24668879,0.492430836
T017,218,Quality_Testing,26.78276299,1.047250252,42.08119206,0,0,0,4.316532867,0.545871453
T017,219,Quality_Testing,25.51435332,0.954559139,41.61946644,0,0,0,4.897686036,0.457611532
T017,220,Quality_Testing,24.08580975,0.891835669,42.79788908,0,0,0,4.765975606,0.466670919
T022,0,Preparation,25.60943275,0.9472163,41.14035646,0,0,0,2.183495987,0.113225342
T022,1,Preparation,29.31154858,0.850747131,43.67167207,0,0,0,2.028164553,0.084652914
T022,2,Preparation,27.29271426,1.043379957,42.10489034,0,0,0,1.750798741,0.135274869
T022,3,Preparation,25.45816825,0.790095867,43.83777922,0,0,0,2.496257517,0.140730334
T022,4,Preparation,25.18511909,0.87762456,44.41750991,0,0,0,1.698295735,0.086344522
T022,5,Preparation,25.11996108,1.038055951,48.8663863,0,0,0,3.668662198,0.018233968
T022,6,Preparation,26.39709028,1.052022857,40.20723027,0,0,0,2.100739932,0.10660543
T022,7,Preparation,24.40185686,1.199035179,41.4940096,0,0,0,2.033931722,0.121792177
T022,8,Preparation,24.1745246,1.052629768,47.41349853,0,0,0,1.860638869,0.088924054
T022,9,Preparation,25.39532747,0.922430065,48.2775412,0,0,0,2.195311847,0.083204058
T022,10,Preparation,24.15208435,1.217135462,48.10928019,0,0,0,1.851884417,0.148955913
T022,11,Preparation,24.63551609,0.981172809,45.50401419,0,0,0,1.792910056,0.077905285
T022,12,Preparation,22.86039204,1.042463427,36.92384636,0,0,0,2.15704901,0.108581358
T022,13,Preparation,25.6809843,0.896412184,48.34542948,0,0,0,2.24484881,0.037751106
T022,14,Preparation,26.34723879,1.002506956,47.47235654,0,0,0,1.996490917,0.025530336
T022,15,Preparation,27.22977357,0.965179877,46.34867481,0,0,0,2.082308344,0.181450892
T022,16,Preparation,24.50998929,1.094220976,47.73542053,0,0,0,1.145539824,0.200735477
T022,17,Preparation,24.28741163,1.076186485,49.7820333,0,0,0,2.881713808,0.207860455
T022,18,Preparation,24.87033252,1.084072072,41.65169127,0,0,0,1.703592772,0.086308165
T022,19,Preparation,25.62609462,1.081263955,50.06980742,0,0,0,2.638147357,0.123424731
T022,20,Preparation,24.60064635,1.078546324,46.00268013,0,0,0,2.658311804,0.010087847
T022,21,Preparation,23.84939426,0.958027146,42.73674983,0,0,0,2.934115888,0.14377672
T022,22,Preparation,26.39246145,0.920297176,44.74577646,0,0,0,2.128076384,0.073101749
T022,23,Granulation,59.9062953,1.000657593,54.17688988,150.0919239,0,4.160912562,18.4662237,2.149389458
T022,24,Granulation,60.70117085,1.207108807,59.11016906,148.3066542,0,5.0951115,13.94878014,3.047505143
T022,25,Granulation,57.3959311,1.141620215,52.98233577,150.2867634,0,5.403381286,15.90978287,2.535278156
T022,26,Granulation,58.29205126,1.167886369,59.68492683,167.5626857,0,5.781135949,14.29633155,2.757888696
T022,27,Granulation,62.15282597,1.192468605,61.01569377,157.9365981,0,5.135923504,16.28725071,2.242625287
T022,28,Granulation,61.31793215,1.084822632,49.77455543,157.5571966,0,5.365480699,13.45929622,1.996024761
T022,29,Granulation,58.52224358,1.047335673,58.39241831,140.1989138,0,4.578072095,15.74415543,2.102230107
T022,30,Granulation,59.86804641,1.016946986,57.89661136,134.0151654,0,4.718408925,14.79986373,2.488638936
T022,31,Granulation,60.88535471,1.172298129,55.74053475,150.6628729,0,4.546524843,14.99331048,2.403923893
T022,32,Granulation,60.21806589,1.284779222,56.90275711,159.8216718,0,5.234575515,14.33100199,2.082880762
T022,33,Granulation,59.07242554,1.172349203,60.17805563,148.5366501,0,4.699021938,14.34226444,2.870178211
T022,34,Granulation,58.66560024,1.266314674,69.05360017,158.085119,0,4.779211804,17.18321815,3.061147292
T022,35,Granulation,59.25169105,1.14094264,50.39150217,148.2037726,0,4.724242341,13.87566328,3.040144698
T022,36,Drying,66.80663493,0.771049968,58.31688695,76.67029594,0,7.445625611,21.15721051,1.886884852
T022,37,Drying,66.80174815,0.518036983,58.59619254,81.99174756,0,8.626248121,19.57569349,1.612859067
T022,38,Drying,64.73663407,0.844112196,59.82471155,78.72582683,0,6.843056027,28.04588357,1.72780979
T022,39,Drying,64.56125166,0.861441871,54.55731946,78.46269479,0,8.652425642,24.50003674,2.090218198
T022,40,Drying,66.28502236,0.683683633,48.35291537,78.25539262,0,8.681043663,21.19634943,1.862895616
T022,41,Drying,64.14095695,0.803393846,52.79993076,78.90566638,0,8.196027615,25.35099858,1.431410147
T022,42,Drying,65.98132953,0.807115063,46.54534055,83.17856254,0,8.370950942,27.34824881,2.098897042
T022,43,Drying,64.67431109,0.758166047,50.42004016,72.21030563,0,7.500998154,20.90515247,2.050377666
T022,44,Drying,65.84810087,0.640698276,50.26183374,78.33777343,0,7.182024764,23.73770574,1.725176697
T022,45,Drying,64.47095868,0.612439773,45.98026344,76.0272069,0,10.08034557,26.54688109,2.117113749
T022,46,Drying,64.23096787,0.857940594,43.2409712,77.36772756,0,7.946339421,22.46449248,1.903502779
T022,47,Drying,65.10670931,0.768793663,35.41939014,86.52337856,0,7.327259772,26.82855797,1.324041103
T022,48,Drying,64.48347761,0.832563061,42.3101214,88.62064356,0,7.851154108,24.08807168,1.734115487
T022,49,Drying,64.79530499,0.850655749,38.23342511,80.82030368,0,9.023591832,28.52573555,1.838046235
T022,50,Drying,65.85946391,0.661203734,37.75366551,75.0127032,0,8.586759294,29.7565029,1.882499526
T022,51,Drying,65.65852869,0.790879857,34.92934757,69.64250806,0,7.999375679,25.33948694,1.514727238
T022,52,Drying,65.25957824,0.746481216,38.19516088,76.2376229,0,8.339455901,26.91961088,1.842713176
T022,53,Drying,66.12620049,0.816203283,33.84465851,81.48347638,0,7.606948206,21.15569327,1.526544112
T022,54,Drying,63.83895247,0.850015067,31.28437558,81.77734645,0,7.948081233,23.93137713,1.234736674
T022,55,Drying,68.14537571,0.902892595,30.30676543,83.09143685,0,7.087963147,25.85816038,2.054256338
T022,56,Drying,66.45293264,0.775311488,31.43865713,76.70627899,0,7.652216454,27.46283921,2.008688155
T022,57,Drying,63.4759505,0.73541551,26.62346584,80.95101538,0,8.060515451,24.55789803,2.280768379
T022,58,Drying,61.58781806,0.787842034,29.26524532,79.734897,0,7.357126228,28.57409535,1.938290164
T022,59,Drying,65.11223718,0.759234203,26.1091108,82.3509076,0,7.466030498,21.72503818,1.760429839
T022,60,Milling,32.10777899,1.004408439,38.39077419,717.9427687,0,0,39.38675001,8.16568778
T022,61,Milling,34.14027267,1.061969319,40.59624893,859.4053546,0,0,31.12883365,7.436357323
T022,62,Milling,35.95022221,0.981430379,42.91200975,700.1852682,0,0,36.56728178,9.225036755
T022,63,Milling,36.34962526,1.072296916,45.17445096,843.3458129,0,0,29.33907029,9.086065758
T022,64,Milling,33.08385528,1.051069023,39.13245859,802.863571,0,0,40.69291116,8.336342446
T022,65,Milling,35.4527152,1.098995328,40.27272318,851.9776066,0,0,34.61362964,8.587764076
T022,66,Milling,36.13991698,1.265701598,40.53994473,689.4707709,0,0,42.09381422,8.583598017
T022,67,Milling,35.58129314,1.102373319,39.22155655,779.6666125,0,0,25.17571636,8.223566739
T022,68,Milling,34.88022201,1.054450044,39.68180532,837.0662837,0,0,33.12950353,8.49009593
T022,69,Milling,37.17053069,1.133958756,40.38414142,811.5006087,0,0,28.32521007,7.663390301
T022,70,Milling,35.35891431,0.949633628,42.84152012,777.0359088,0,0,32.92655159,6.612806708
T022,71,Milling,36.01905232,1.163727646,40.8723912,792.8105695,0,0,41.82145094,7.436781132
T022,72,Milling,37.05188423,0.872348926,39.96256225,755.2237296,0,0,45.68739362,8.754462585
T022,73,Milling,34.62778564,0.914801186,36.90369996,835.8930484,0,0,39.44397524,8.654679016
T022,74,Blending,28.86565854,1.018453563,34.1506154,175.7063481,0,0,12.0779601,3.044146286
T022,75,Blending,30.33790473,0.960024536,33.7370487,165.4392565,0,0,14.8706978,2.918538316
T022,76,Blending,30.02163742,1.053872571,35.74142338,193.461406,0,0,11.90845008,3.232461205
T022,77,Blending,28.92163338,0.929870375,34.9365316,189.9204482,0,0,11.42662322,2.32438049
T022,78,Blending,29.74168,0.93021823,34.9957503,193.7067488,0,0,9.959038681,2.835934259
T022,79,Blending,29.3171213,0.969479267,33.95454878,209.2403878,0,0,15.8255755,2.92245812
T022,80,Blending,31.25668433,0.972750664,32.97709367,185.1579177,0,0,9.717977138,2.383056725
T022,81,Blending,29.87750983,1.178609343,29.90499808,188.2052696,0,0,13.06407678,2.925586247
T022,82,Blending,32.23868515,1.148839174,33.93178021,178.9674296,0,0,11.37655543,2.746128265
T022,83,Blending,26.587211,0.934313819,36.83167215,205.5445322,0,0,13.18611751,2.60202128
T022,84,Blending,29.85275253,1.039216064,37.41950678,202.8002526,0,0,13.91740538,2.663253966
T022,85,Blending,29.89917182,1.080726282,33.56384328,184.997869,0,0,11.91259335,2.917647306
T022,86,Blending,29.46599258,1.000841667,35.14818711,179.4503083,0,0,9.152455141,3.353619279
T022,87,Blending,31.28000971,1.011555696,30.22351395,184.7027562,0,0,12.84533281,2.709020988
